FID,fclass,name,X,Y
2154,playground,Phase 3 Playground,71.451146335100006,33.981256163899999
2155,water_tower,Army Water Plant,69.175859103500002,27.503114349000001
2156,water_well, ,70.504847083700000,25.668939895800001
2157,water_well, ,70.515138798199999,25.661471905199999
2158,water_well, ,70.500547933299998,25.668726719799999
2159,water_well, ,70.473304374199998,25.468121234300000
2160,water_well, ,70.344088502800005,25.347233149299999
2161,water_well, ,70.381190594900005,25.426933478700001
2162,water_well, ,70.327657299400002,25.450003874299998
2163,water_well, ,70.385562524700006,25.470441669300001
2164,water_well, ,70.471311218799997,25.471729447800001
2165,water_well, ,70.376190662300004,25.324805071899998
2166,water_well, ,70.387935705999993,25.397785866600000
2167,water_well, ,70.450846257600006,25.424319172899999
2168,car_sharing,Garage,69.054141331799997,28.139465648800002
2169,water_tower,Tubewell,69.059372206700004,28.139915487000000
2170,water_tower,Tubewell,69.052211495999998,28.139307854599998
2171,school,Government Girls School,69.056230571100002,28.141158740100000
2172,cafe,Bijarani Hotel,69.058663228599997,28.134654443500001
2173,police,Police Chowki,69.057823859400003,28.134143251200001
2174,car_sharing,Garage,69.054674962600004,28.139615088500001
2175,graveyard, ,70.337278581099994,25.462864297199999
2176,graveyard, ,70.385991089399994,25.429691712800000
2177,graveyard, ,70.384268419700007,25.429104521999999
2178,water_well, ,70.338117103800002,25.477593948999999
2179,water_well, ,70.353598532600003,25.472922114300001
2180,water_well, ,70.317967271900002,25.467649859500000
2181,water_well, ,70.341245347200001,25.462540412799999
2182,water_well, ,70.407404184800001,25.478604796599999
2183,water_well, ,70.320648496700002,25.356206908400001
2184,water_well, ,70.462944966099997,25.406555133299999
2185,water_well, ,70.365440876600005,25.452595688300001
2186,graveyard, ,70.445339367299994,25.495983561900001
2187,graveyard, ,70.370832181200001,25.560989032199998
2188,graveyard, ,70.415189177599999,25.521310233299999
2189,graveyard, ,70.329346642499999,25.497106014800000
2190,graveyard, ,70.314256619000005,25.597221561000001
2191,water_well, ,70.335661557899996,25.676343879699999
2192,water_well, ,70.395836745500006,25.520820859299999
2193,water_well, ,70.315564383899996,25.677030836899998
2194,water_well, ,70.385436967600000,25.620798727499999
2195,water_well, ,70.353529273400000,25.618589583900000
2196,water_well, ,70.331301194900007,25.538997845600001
2197,water_well, ,70.327212932600006,25.501622385400001
2198,water_well, ,70.397854132800006,25.603120133800001
2199,water_well, ,70.403269731099996,25.513839278599999
2200,water_well, ,70.354482402599999,25.609071111300000
2201,water_well, ,70.321889676300003,25.579288252500000
2202,water_well, ,70.426698608099997,25.652860223099999
2203,water_well, ,70.436573483900005,25.509654255400001
2204,water_well, ,70.325130039300007,25.492444077599998
2205,water_well, ,70.481199180700003,25.574124235199999
2206,water_well, ,70.432881692400002,25.554895404700002
2207,water_well, ,70.356540886900007,25.667066882000000
2208,water_well, ,70.369967543800001,25.582357953399999
2209,water_well, ,70.343306611800003,25.497822318099999
2210,water_well, ,70.424375213199994,25.556220677999999
2211,water_well, ,70.462143911699997,25.593686714800000
2212,water_well, ,70.338175851399996,25.571034950600001
2213,water_well, ,70.455435138599995,25.497361012199999
2214,water_well, ,70.369346837300000,25.563131775100000
2215,water_well, ,70.451459906799997,25.613316344400001
2216,water_well, ,70.379377216899996,25.506963195200001
2217,water_well, ,70.460064915399997,25.677528104200000
2218,water_well, ,70.457468720600005,25.634303146800001
2219,water_well, ,70.374983114700001,25.656478347000000
2220,water_well, ,70.475541113399998,25.662896458700001
2221,water_well, ,70.482152698400000,25.655408750300001
2222,water_well, ,70.497567967199998,25.635381802000001
2223,water_well, ,70.341139297100000,25.622966607100000
2224,graveyard, ,70.432404342100000,25.515186442600001
2225,water_well, ,70.413399044399995,25.605776148499999
2226,water_well, ,70.464474859199996,25.608573459599999
2227,water_well, ,70.350939356599994,25.608264929800001
2228,water_well, ,70.415952594000004,25.662823225800000
2229,water_well, ,70.343664959199998,25.591226544000001
2230,water_well, ,70.326032955900004,25.489885845600000
2231,water_well, ,70.391230535099993,25.651822638599999
2232,water_well, ,70.427355717899999,25.600491946900000
2233,water_well, ,70.416862344600005,25.626275712199998
2234,water_well, ,70.322257978899998,25.647955383999999
2235,water_well, ,70.382380631299995,25.586639569999999
2236,water_well, ,70.344998352000005,25.584991070800001
2237,water_well, ,70.453173112100004,25.541956843800001
2238,water_well, ,70.425103464700001,25.618572681300002
2239,water_well, ,70.313485743100003,25.614645493299999
2240,water_well, ,70.311520956199999,25.614893953799999
2241,water_well, ,70.529492907700003,25.404816871500000
2242,water_well, ,70.524346191600003,25.451915095400000
2243,water_well, ,70.569548603800001,25.533301294600001
2244,water_well, ,70.465679195199996,25.483344011300002
